Sat Jun 10 01:23:23 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.4375, loss_tr: 20923, loss_t: 17899.6, testing: 0.166667, t2y: 0.5
seq3, epoch3, step: 270, training: 0.9375, loss_tr: 1575.76, loss_t: 1996.66, testing: 0.5, t2y: 0.666667
seq3, epoch3, step: 280, training: 1, loss_tr: 1302.84, loss_t: 2244.83, testing: 0.5, t2y: 0.666667
seq3, epoch3, step: 290, training: 1, loss_tr: 715.084, loss_t: 2298.92, testing: 0.555556, t2y: 0.666667
seq3, epoch3, step: 300, training: 1, loss_tr: 316.612, loss_t: 2195.24, testing: 0.611111, t2y: 0.666667
seq3, epoch3, step: 310, training: 0.875, loss_tr: 533.294, loss_t: 2042.71, testing: 0.666667, t2y: 0.666667
seq3, epoch4, step: 320, training: 1, loss_tr: 726.984, loss_t: 2244.19, testing: 0.611111, t2y: 0.666667
seq3, epoch4, step: 330, training: 1, loss_tr: 726.172, loss_t: 2244.83, testing: 0.555556, t2y: 0.666667
seq3, epoch4, step: 340, training: 1, loss_tr: 520.151, loss_t: 2350.54, testing: 0.5, t2y: 0.833333
seq3, epoch4, step: 350, training: 1, loss_tr: 531.093, loss_t: 2289.49, testing: 0.5, t2y: 0.833333
seq3, epoch4, step: 360, training: 1, loss_tr: 443.196, loss_t: 2140.57, testing: 0.5, t2y: 0.833333
seq3, epoch4, step: 370, training: 0.875, loss_tr: 362.922, loss_t: 1976.46, testing: 0.555556, t2y: 0.833333
seq3, epoch4, step: 380, training: 1, loss_tr: 348.668, loss_t: 1589.6, testing: 0.611111, t2y: 0.833333
seq3, epoch4, step: 390, training: 1, loss_tr: 312.378, loss_t: 1611.43, testing: 0.666667, t2y: 0.833333
seq3, epoch5, step: 400, training: 1, loss_tr: 500.603, loss_t: 1728.34, testing: 0.666667, t2y: 0.666667
seq3, epoch5, step: 410, training: 1, loss_tr: 286.14, loss_t: 1901.6, testing: 0.611111, t2y: 0.833333
seq3, epoch5, step: 420, training: 1, loss_tr: 426.798, loss_t: 1992.31, testing: 0.555556, t2y: 0.833333
seq3, epoch5, step: 430, training: 0.9375, loss_tr: 140.659, loss_t: 2160.99, testing: 0.5, t2y: 0.833333
seq3, epoch5, step: 440, training: 1, loss_tr: 184.614, loss_t: 2327.68, testing: 0.5, t2y: 0.833333
seq3, epoch5, step: 450, training: 1, loss_tr: 190.45, loss_t: 2386.04, testing: 0.5, t2y: 0.666667
seq3, epoch5, step: 460, training: 1, loss_tr: 369.613, loss_t: 2437.69, testing: 0.5, t2y: 0.666667
seq3, epoch5, step: 470, training: 1, loss_tr: 578.001, loss_t: 2467.92, testing: 0.5, t2y: 0.666667
seq3, epoch6, step: 480, training: 1, loss_tr: 524.813, loss_t: 2398.23, testing: 0.5, t2y: 0.833333
seq3, epoch6, step: 490, training: 1, loss_tr: 345.651, loss_t: 2198.54, testing: 0.5, t2y: 0.833333
seq3, epoch6, step: 500, training: 1, loss_tr: 378.888, loss_t: 1915.53, testing: 0.5, t2y: 0.833333
seq3, epoch6, step: 510, training: 1, loss_tr: 285.58, loss_t: 1753.3, testing: 0.5, t2y: 0.666667
 
The list of Classification Accuracy: [0.83333333333333337, 0.83333333333333337, 0.5]
 [1.0, 1.0, 0.66666666666666663]
 Mean Classification Accuracy is 0.722222222222, and top2 mean accuracy is 0.888888888889
__________________________________________________________________________________________________
 
-------------------------------------------------------------------------
---------------------------- RUN 6 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.125, loss_tr: 37198.3, loss_t: 14363.5, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.375, loss_tr: 30799.6, loss_t: 14169.9, testing: 0.222222, t2y: 0.5
seq1, epoch0, step: 20, training: 0.3125, loss_tr: 28385.7, loss_t: 10852.3, testing: 0.333333, t2y: 0.833333
seq1, epoch0, step: 30, training: 0.25, loss_tr: 20052.7, loss_t: 7221.78, testing: 0.5, t2y: 0.666667
seq1, epoch0, step: 40, training: 0.75, loss_tr: 19203.3, loss_t: 2743.44, testing: 0.666667, t2y: 1
seq1, epoch0, step: 50, training: 0.5625, loss_tr: 13367.7, loss_t: 2299.09, testing: 0.722222, t2y: 0.833333
seq1, epoch0, step: 60, training: 0.8125, loss_tr: 10781.3, loss_t: 1604.01, testing: 0.777778, t2y: 0.833333
seq1, epoch0, step: 70, training: 0.5625, loss_tr: 7286.06, loss_t: 2044.11, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 80, training: 0.6875, loss_tr: 6686.42, loss_t: 1357.56, testing: 0.666667, t2y: 1
seq1, epoch1, step: 90, training: 0.6875, loss_tr: 5983.17, loss_t: 1342.05, testing: 0.611111, t2y: 0.833333
seq1, epoch1, step: 100, training: 0.8125, loss_tr: 5604.76, loss_t: 1192.3, testing: 0.611111, t2y: 1
seq1, epoch1, step: 110, training: 0.6875, loss_tr: 3644.45, loss_t: 1007.97, testing: 0.611111, t2y: 1
seq1, epoch1, step: 120, training: 0.9375, loss_tr: 5201.7, loss_t: 561.266, testing: 0.722222, t2y: 1
seq1, epoch1, step: 130, training: 0.75, loss_tr: 5298.75, loss_t: 372.178, testing: 0.833333, t2y: 0.833333
seq1, epoch1, step: 140, training: 1, loss_tr: 4458.57, loss_t: 217.15, testing: 0.888889, t2y: 1
seq1, epoch1, step: 150, training: 0.8125, loss_tr: 3938.9, loss_t: 419.471, testing: 0.833333, t2y: 0.833333
seq1, epoch2, step: 160, training: 0.8125, loss_tr: 3386.42, loss_t: 202.33, testing: 0.777778, t2y: 1
seq1, epoch2, step: 170, training: 1, loss_tr: 2999.7, loss_t: 279.455, testing: 0.722222, t2y: 0.833333
seq1, epoch2, step: 180, training: 0.75, loss_tr: 2081.72, loss_t: 453.316, testing: 0.666667, t2y: 0.833333
seq1, epoch2, step: 190, training: 0.875, loss_tr: 2131.47, loss_t: 694.068, testing: 0.666667, t2y: 0.833333
seq1, epoch2, step: 200, training: 1, loss_tr: 2010.27, loss_t: 616.943, testing: 0.722222, t2y: 1
seq1, epoch2, step: 210, training: 0.875, loss_tr: 1368.01, loss_t: 345.095, testing: 0.666667, t2y: 1
seq1, epoch2, step: 220, training: 1, loss_tr: 1245.04, loss_t: 185.251, testing: 0.722222, t2y: 0.833333
seq1, epoch2, step: 230, training: 1, loss_tr: 1715.35, loss_t: 185.251, testing: 0.777778, t2y: 1
seq1, epoch3, step: 240, training: 1, loss_tr: 1566.41, loss_t: 80.9175, testing: 0.944444, t2y: 1
seq1, epoch3, step: 250, training: 0.9375, loss_tr: 1537.45, loss_t: 0, testing: 1, t2y: 1
seq1, epoch3, step: 260, training: 0.8125, loss_tr: 1793.38, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch3, step: 270, training: 0.875, loss_tr: 1923.59, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch3, step: 280, training: 0.9375, loss_tr: 2004.87, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch3, step: 290, training: 1, loss_tr: 1080.97, loss_t: 91.2438, testing: 0.944444, t2y: 1
seq1, epoch3, step: 300, training: 1, loss_tr: 845.672, loss_t: 169.032, testing: 0.888889, t2y: 1
seq1, epoch3, step: 310, training: 0.9375, loss_tr: 119.176, loss_t: 169.032, testing: 0.888889, t2y: 1
seq1, epoch4, step: 320, training: 0.9375, loss_tr: 265.026, loss_t: 77.7879, testing: 0.944444, t2y: 1
seq1, epoch4, step: 330, training: 1, loss_tr: 659.808, loss_t: 11.1356, testing: 0.944444, t2y: 1
seq1, epoch4, step: 340, training: 1, loss_tr: 707.413, loss_t: 11.1356, testing: 0.944444, t2y: 1
seq1, epoch4, step: 350, training: 1, loss_tr: 518.924, loss_t: 11.1356, testing: 0.944444, t2y: 1
seq1, epoch4, step: 360, training: 0.9375, loss_tr: 338.285, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 370, training: 1, loss_tr: 215.749, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 380, training: 1, loss_tr: 423.872, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch4, step: 390, training: 1, loss_tr: 223.446, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch5, step: 400, training: 1, loss_tr: 376.121, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch5, step: 410, training: 1, loss_tr: 176.842, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 420, training: 0.9375, loss_tr: 389.596, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 430, training: 1, loss_tr: 380.44, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 440, training: 1, loss_tr: 450.457, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 450, training: 1, loss_tr: 533.823, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 460, training: 1, loss_tr: 390.304, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 470, training: 1, loss_tr: 401.576, loss_t: 0, testing: 1, t2y: 1
seq1, epoch6, step: 480, training: 1, loss_tr: 306.333, loss_t: 0, testing: 1, t2y: 1
seq1, epoch6, step: 490, training: 0.9375, loss_tr: 317.729, loss_t: 0, testing: 1, t2y: 1
seq1, epoch6, step: 500, training: 1, loss_tr: 271.935, loss_t: 0, testing: 1, t2y: 1
seq1, epoch6, step: 510, training: 1, loss_tr: 287.64, loss_t: 0, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.25, loss_tr: 22764.3, loss_t: 19044.5, testing: 0.166667, t2y: 0.333333
seq2, epoch0, step: 10, training: 0.375, loss_tr: 22865.4, loss_t: 14341.5, testing: 0.222222, t2y: 0.5
seq2, epoch0, step: 20, training: 0.5, loss_tr: 20628.8, loss_t: 10296.2, testing: 0.222222, t2y: 0.666667
seq2, epoch0, step: 30, training: 0.5625, loss_tr: 20741, loss_t: 7585.89, testing: 0.222222, t2y: 0.666667
seq2, epoch0, step: 40, training: 0.5, loss_tr: 16973.4, loss_t: 7078.84, testing: 0.277778, t2y: 0.666667
seq2, epoch0, step: 50, training: 0.625, loss_tr: 14831.2, loss_t: 6533.29, testing: 0.388889, t2y: 0.666667
seq2, epoch0, step: 60, training: 0.75, loss_tr: 9175.4, loss_t: 3510.79, testing: 0.5, t2y: 0.666667
seq2, epoch0, step: 70, training: 0.8125, loss_tr: 7744.88, loss_t: 2840.91, testing: 0.5, t2y: 1
seq2, epoch1, step: 80, training: 0.9375, loss_tr: 5178.3, loss_t: 1539.68, testing: 0.5, t2y: 0.833333
seq2, epoch1, step: 90, training: 0.9375, loss_tr: 5972.31, loss_t: 1400.91, testing: 0.555556, t2y: 0.833333
seq2, epoch1, step: 100, training: 0.75, loss_tr: 4594.17, loss_t: 1536.52, testing: 0.555556, t2y: 0.833333
seq2, epoch1, step: 110, training: 0.8125, loss_tr: 5345.46, loss_t: 1080.37, testing: 0.666667, t2y: 1
seq2, epoch1, step: 120, training: 0.875, loss_tr: 3598.75, loss_t: 1109.35, testing: 0.666667, t2y: 0.833333
seq2, epoch1, step: 130, training: 0.875, loss_tr: 3363.46, loss_t: 938.677, testing: 0.722222, t2y: 0.833333
seq2, epoch1, step: 140, training: 0.875, loss_tr: 3581.77, loss_t: 1608.8, testing: 0.666667, t2y: 1
seq2, epoch1, step: 150, training: 0.9375, loss_tr: 2590.15, loss_t: 1740.27, testing: 0.611111, t2y: 1
seq2, epoch2, step: 160, training: 0.875, loss_tr: 2084.5, loss_t: 1759.7, testing: 0.555556, t2y: 1
seq2, epoch2, step: 170, training: 1, loss_tr: 713.803, loss_t: 1409.49, testing: 0.5, t2y: 0.833333
seq2, epoch2, step: 180, training: 1, loss_tr: 682.324, loss_t: 803.404, testing: 0.5, t2y: 1
seq2, epoch2, step: 190, training: 0.9375, loss_tr: 975.645, loss_t: 713.415, testing: 0.555556, t2y: 0.833333
seq2, epoch2, step: 200, training: 1, loss_tr: 1508.82, loss_t: 617.5, testing: 0.611111, t2y: 0.833333
seq2, epoch2, step: 210, training: 0.875, loss_tr: 2482, loss_t: 1327.75, testing: 0.666667, t2y: 1
seq2, epoch2, step: 220, training: 0.9375, loss_tr: 2494.97, loss_t: 1735.86, testing: 0.611111, t2y: 1
seq2, epoch2, step: 230, training: 1, loss_tr: 2160.32, loss_t: 1763.95, testing: 0.611111, t2y: 1
seq2, epoch3, step: 240, training: 0.9375, loss_tr: 1139.42, loss_t: 1022.79, testing: 0.666667, t2y: 1
seq2, epoch3, step: 250, training: 1, loss_tr: 582.767, loss_t: 734.782, testing: 0.722222, t2y: 1
seq2, epoch3, step: 260, training: 1, loss_tr: 455.959, loss_t: 673.885, testing: 0.722222, t2y: 1
seq2, epoch3, step: 270, training: 0.9375, loss_tr: 952.375, loss_t: 951.792, testing: 0.666667, t2y: 1
seq2, epoch3, step: 280, training: 0.9375, loss_tr: 830.747, loss_t: 674.717, testing: 0.666667, t2y: 1
seq2, epoch3, step: 290, training: 1, loss_tr: 595.082, loss_t: 660.105, testing: 0.666667, t2y: 1
seq2, epoch3, step: 300, training: 0.875, loss_tr: 497.746, loss_t: 483.176, testing: 0.611111, t2y: 1
seq2, epoch3, step: 310, training: 1, loss_tr: 807.526, loss_t: 301.976, testing: 0.611111, t2y: 1
seq2, epoch4, step: 320, training: 0.875, loss_tr: 1394.03, loss_t: 125.4, testing: 0.611111, t2y: 1
seq2, epoch4, step: 330, training: 1, loss_tr: 1157.04, loss_t: 132.951, testing: 0.666667, t2y: 1
seq2, epoch4, step: 340, training: 0.9375, loss_tr: 861.86, loss_t: 207.906, testing: 0.666667, t2y: 1
seq2, epoch4, step: 350, training: 1, loss_tr: 389.57, loss_t: 262.115, testing: 0.666667, t2y: 1
seq2, epoch4, step: 360, training: 1, loss_tr: 478.514, loss_t: 153.585, testing: 0.722222, t2y: 1
seq2, epoch4, step: 370, training: 1, loss_tr: 724.272, loss_t: 172.721, testing: 0.722222, t2y: 1
seq2, epoch4, step: 380, training: 1, loss_tr: 622.01, loss_t: 320.266, testing: 0.722222, t2y: 1
seq2, epoch4, step: 390, training: 1, loss_tr: 395.506, loss_t: 536.096, testing: 0.666667, t2y: 1
seq2, epoch5, step: 400, training: 1, loss_tr: 236.984, loss_t: 604.935, testing: 0.666667, t2y: 1
seq2, epoch5, step: 410, training: 1, loss_tr: 226.682, loss_t: 538.312, testing: 0.666667, t2y: 1
seq2, epoch5, step: 420, training: 1, loss_tr: 283.373, loss_t: 559.212, testing: 0.666667, t2y: 1
seq2, epoch5, step: 430, training: 1, loss_tr: 203.66, loss_t: 672.173, testing: 0.666667, t2y: 1
seq2, epoch5, step: 440, training: 1, loss_tr: 635.184, loss_t: 948.299, testing: 0.666667, t2y: 1
seq2, epoch5, step: 450, training: 1, loss_tr: 600.888, loss_t: 946.456, testing: 0.666667, t2y: 1
seq2, epoch5, step: 460, training: 1, loss_tr: 856.028, loss_t: 891.457, testing: 0.666667, t2y: 1
seq2, epoch5, step: 470, training: 1, loss_tr: 405.549, loss_t: 877.246, testing: 0.666667, t2y: 1
seq2, epoch6, step: 480, training: 1, loss_tr: 337.664, loss_t: 983.015, testing: 0.666667, t2y: 1
seq2, epoch6, step: 490, training: 1, loss_tr: 488.056, loss_t: 895.447, testing: 0.666667, t2y: 1
seq2, epoch6, step: 500, training: 1, loss_tr: 472.062, loss_t: 498.402, testing: 0.722222, t2y: 1
seq2, epoch6, step: 510, training: 1, loss_tr: 612.391, loss_t: 157.745, testing: 0.777778, t2y: 1
 
****************************************
current sequence is 3
****************************************
seq3, epoch0, step: 0, training: 0.1875, loss_tr: 24536.6, loss_t: 20474, testing: 0.166667, t2y: 0.333333
seq3, epoch0, step: 10, training: 0.1875, loss_tr: 23337.1, loss_t: 18121.5, testing: 0.166667, t2y: 0.333333
seq3, epoch0, step: 20, training: 0.6875, loss_tr: 18592, loss_t: 15262.9, testing: 0.166667, t2y: 0.333333
seq3, epoch0, step: 30, training: 0.6875, loss_tr: 14117.3, loss_t: 11380.9, testing: 0.222222, t2y: 0.666667
seq3, epoch0, step: 40, training: 0.875, loss_tr: 10297.2, loss_t: 8637.48, testing: 0.222222, t2y: 0.333333
seq3, epoch0, step: 50, training: 0.625, loss_tr: 9851.13, loss_t: 7084.71, testing: 0.277778, t2y: 0.666667
seq3, epoch0, step: 60, training: 0.6875, loss_tr: 8864.98, loss_t: 6243.79, testing: 0.277778, t2y: 0.666667
seq3, epoch0, step: 70, training: 0.6875, loss_tr: 8112.15, loss_t: 6760.16, testing: 0.333333, t2y: 0.666667
seq3, epoch1, step: 80, training: 0.75, loss_tr: 7540.34, loss_t: 5183.96, testing: 0.277778, t2y: 0.5
seq3, epoch1, step: 90, training: 0.75, loss_tr: 6526.79, loss_t: 5169.16, testing: 0.277778, t2y: 0.666667
seq3, epoch1, step: 100, training: 0.8125, loss_tr: 4967.13, loss_t: 3772.96, testing: 0.277778, t2y: 0.833333
seq3, epoch1, step: 110, training: 0.875, loss_tr: 3617.9, loss_t: 3591.23, testing: 0.388889, t2y: 0.666667
seq3, epoch1, step: 120, training: 0.875, loss_tr: 2461.75, loss_t: 2489.17, testing: 0.5, t2y: 0.666667
seq3, epoch1, step: 130, training: 0.875, loss_tr: 3459.22, loss_t: 3232.81, testing: 0.5, t2y: 0.666667
seq3, epoch1, step: 140, training: 0.8125, loss_tr: 3073.62, loss_t: 3141.82, testing: 0.5, t2y: 0.666667
seq3, epoch1, step: 150, training: 0.9375, loss_tr: 3271.47, loss_t: 2907.91, testing: 0.444444, t2y: 0.833333
seq3, epoch2, step: 160, training: 0.9375, loss_tr: 2038.69, loss_t: 1768.91, testing: 0.5, t2y: 0.5
seq3, epoch2, step: 170, training: 1, loss_tr: 1895.52, loss_t: 1783.45, testing: 0.611111, t2y: 0.833333
seq3, epoch2, step: 180, training: 1, loss_tr: 1812.32, loss_t: 1437.18, testing: 0.722222, t2y: 0.833333
seq3, epoch2, step: 190, training: 0.875, loss_tr: 1871.67, loss_t: 1422.62, testing: 0.777778, t2y: 0.833333
seq3, epoch2, step: 200, training: 0.9375, loss_tr: 1443.47, loss_t: 1838.13, testing: 0.722222, t2y: 0.666667
seq3, epoch2, step: 210, training: 1, loss_tr: 1208.32, loss_t: 2256.02, testing: 0.666667, t2y: 0.833333
seq3, epoch2, step: 220, training: 0.9375, loss_tr: 1328.41, loss_t: 2830.45, testing: 0.666667, t2y: 0.833333
seq3, epoch2, step: 230, training: 0.9375, loss_tr: 1487.08, loss_t: 2372.96, testing: 0.611111, t2y: 0.666667
seq3, epoch3, step: 240, training: 0.875, loss_tr: 1798.54, loss_t: 2256.14, testing: 0.666667, t2y: 0.833333
seq3, epoch3, step: 250, training: 1, loss_tr: 1408.46, loss_t: 1889.8, testing: 0.611111, t2y: 0.666667
seq3, epoch3, step: 260, training: 1, loss_tr: 1721.27, loss_t: 2516.05, testing: 0.611111, t2y: 0.833333
seq3, epoch3, step: 270, training: 1, loss_tr: 1243.02, loss_t: 2475.33, testing: 0.5, t2y: 0.833333
seq3, epoch3, step: 280, training: 1, loss_tr: 922.562, loss_t: 2072.26, testing: 0.611111, t2y: 0.833333
seq3, epoch3, step: 290, training: 1, loss_tr: 415.012, loss_t: 1168.77, testing: 0.666667, t2y: 0.666667
seq3, epoch3, step: 300, training: 0.9375, loss_tr: 237.901, loss_t: 1094.18, testing: 0.722222, t2y: 0.833333
seq3, epoch3, step: 310, training: 1, loss_tr: 408.067, loss_t: 1820.49, testing: 0.611111, t2y: 0.833333
seq3, epoch4, step: 320, training: 1, loss_tr: 541.616, loss_t: 1985.46, testing: 0.666667, t2y: 0.833333
seq3, epoch4, step: 330, training: 1, loss_tr: 761.69, loss_t: 1714.12, testing: 0.722222, t2y: 0.833333
seq3, epoch4, step: 340, training: 1, loss_tr: 695.135, loss_t: 1458.65, testing: 0.722222, t2y: 0.833333
seq3, epoch4, step: 350, training: 1, loss_tr: 1083.21, loss_t: 1884.08, testing: 0.666667, t2y: 0.833333
seq3, epoch4, step: 360, training: 0.9375, loss_tr: 910.854, loss_t: 2354.43, testing: 0.611111, t2y: 0.833333
seq3, epoch4, step: 370, training: 1, loss_tr: 972.644, loss_t: 2600.25, testing: 0.666667, t2y: 0.833333
seq3, epoch4, step: 380, training: 1, loss_tr: 377.441, loss_t: 2363.52, testing: 0.666667, t2y: 0.833333
seq3, epoch4, step: 390, training: 1, loss_tr: 256.409, loss_t: 2271.77, testing: 0.666667, t2y: 0.833333
seq3, epoch5, step: 400, training: 1, loss_tr: 64.9221, loss_t: 1919.39, testing: 0.666667, t2y: 0.833333
seq3, epoch5, step: 410, training: 0.9375, loss_tr: 559.69, loss_t: 1716.51, testing: 0.666667, t2y: 0.666667
seq3, epoch5, step: 420, training: 1, loss_tr: 549.022, loss_t: 1781.29, testing: 0.666667, t2y: 0.666667
seq3, epoch5, step: 430, training: 1, loss_tr: 603.909, loss_t: 2328.5, testing: 0.611111, t2y: 0.666667
seq3, epoch5, step: 440, training: 1, loss_tr: 217.244, loss_t: 2895.83, testing: 0.555556, t2y: 0.833333
seq3, epoch5, step: 450, training: 1, loss_tr: 262.926, loss_t: 2605.15, testing: 0.555556, t2y: 0.666667
seq3, epoch5, step: 460, training: 1, loss_tr: 187.867, loss_t: 2115.55, testing: 0.611111, t2y: 0.833333
seq3, epoch5, step: 470, training: 1, loss_tr: 294.722, loss_t: 1842.16, testing: 0.666667, t2y: 0.833333
seq3, epoch6, step: 480, training: 0.9375, loss_tr: 249.04, loss_t: 2001.91, testing: 0.666667, t2y: 0.833333
seq3, epoch6, step: 490, training: 1, loss_tr: 272.759, loss_t: 1986.85, testing: 0.666667, t2y: 0.666667
seq3, epoch6, step: 500, training: 0.9375, loss_tr: 57.8003, loss_t: 1885.91, testing: 0.611111, t2y: 0.666667
seq3, epoch6, step: 510, training: 1, loss_tr: 349.614, loss_t: 1916.91, testing: 0.555556, t2y: 0.666667
 
The list of Classification Accuracy: [1.0, 0.83333333333333337, 0.5]
 [1.0, 1.0, 0.66666666666666663]
 Mean Classification Accuracy is 0.777777777778, and top2 mean accuracy is 0.888888888889
__________________________________________________________________________________________________
 
-------------------------------------------------------------------------
---------------------------- RUN 7 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.5, loss_tr: 14574.7, loss_t: 21670.4, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.25, loss_tr: 17242.9, loss_t: 18168.4, testing: 0.111111, t2y: 0.5
seq1, epoch0, step: 20, training: 0.625, loss_tr: 17611.6, loss_t: 15494, testing: 0.166667, t2y: 0.666667
seq1, epoch0, step: 30, training: 0.375, loss_tr: 17409.7, loss_t: 10627.8, testing: 0.277778, t2y: 0.666667
seq1, epoch0, step: 40, training: 0.4375, loss_tr: 13867.2, loss_t: 8454.83, testing: 0.444444, t2y: 0.5
seq1, epoch0, step: 50, training: 0.375, loss_tr: 14401.7, loss_t: 4965.48, testing: 0.5, t2y: 0.666667
seq1, epoch0, step: 60, training: 0.6875, loss_tr: 13407.7, loss_t: 3135.18, testing: 0.611111, t2y: 0.833333
seq1, epoch0, step: 70, training: 0.6875, loss_tr: 11776.4, loss_t: 1689.33, testing: 0.611111, t2y: 1
seq1, epoch1, step: 80, training: 0.875, loss_tr: 6792.44, loss_t: 934.337, testing: 0.722222, t2y: 0.833333
seq1, epoch1, step: 90, training: 0.875, loss_tr: 5296.84, loss_t: 891.219, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 100, training: 0.9375, loss_tr: 4228.25, loss_t: 1332.85, testing: 0.722222, t2y: 1
seq1, epoch1, step: 110, training: 0.9375, loss_tr: 4402.33, loss_t: 1261.68, testing: 0.722222, t2y: 1
seq1, epoch1, step: 120, training: 0.875, loss_tr: 3379.95, loss_t: 1091.02, testing: 0.777778, t2y: 0.833333
seq1, epoch1, step: 130, training: 0.75, loss_tr: 3084.98, loss_t: 838.1, testing: 0.777778, t2y: 0.666667
seq1, epoch1, step: 140, training: 0.9375, loss_tr: 3529.5, loss_t: 1317.71, testing: 0.722222, t2y: 0.833333
seq1, epoch1, step: 150, training: 1, loss_tr: 3314.89, loss_t: 1452.49, testing: 0.611111, t2y: 0.833333
seq1, epoch2, step: 160, training: 0.9375, loss_tr: 3514.36, loss_t: 1722.25, testing: 0.611111, t2y: 1
seq1, epoch2, step: 170, training: 0.8125, loss_tr: 2631.51, loss_t: 1882.55, testing: 0.611111, t2y: 0.833333
seq1, epoch2, step: 180, training: 1, loss_tr: 1995.84, loss_t: 1869.58, testing: 0.666667, t2y: 1
seq1, epoch2, step: 190, training: 0.875, loss_tr: 1933.07, loss_t: 1899.5, testing: 0.666667, t2y: 1
seq1, epoch2, step: 200, training: 1, loss_tr: 2283.47, loss_t: 1615.11, testing: 0.611111, t2y: 1
seq1, epoch2, step: 210, training: 0.9375, loss_tr: 2683.09, loss_t: 1428.64, testing: 0.611111, t2y: 1
seq1, epoch2, step: 220, training: 0.9375, loss_tr: 1808.01, loss_t: 1519.41, testing: 0.611111, t2y: 1
seq1, epoch2, step: 230, training: 0.9375, loss_tr: 1554.79, loss_t: 1138.63, testing: 0.722222, t2y: 1
seq1, epoch3, step: 240, training: 0.9375, loss_tr: 2121.33, loss_t: 1807.43, testing: 0.722222, t2y: 0.833333
seq1, epoch3, step: 250, training: 0.9375, loss_tr: 2139.17, loss_t: 1260.59, testing: 0.777778, t2y: 1
seq1, epoch3, step: 260, training: 1, loss_tr: 1572.44, loss_t: 1053, testing: 0.777778, t2y: 1
seq1, epoch3, step: 270, training: 1, loss_tr: 427.669, loss_t: 153.379, testing: 0.833333, t2y: 1
seq1, epoch3, step: 280, training: 1, loss_tr: 252.475, loss_t: 18.3921, testing: 0.888889, t2y: 1
seq1, epoch3, step: 290, training: 0.9375, loss_tr: 549.795, loss_t: 17.6565, testing: 0.944444, t2y: 1
seq1, epoch3, step: 300, training: 1, loss_tr: 434.489, loss_t: 0, testing: 1, t2y: 1
seq1, epoch3, step: 310, training: 1, loss_tr: 341.18, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 320, training: 0.9375, loss_tr: 404.738, loss_t: 90.5436, testing: 0.944444, t2y: 0.833333
seq1, epoch4, step: 330, training: 0.9375, loss_tr: 523.741, loss_t: 90.5436, testing: 0.944444, t2y: 1
seq1, epoch4, step: 340, training: 1, loss_tr: 749.448, loss_t: 90.5436, testing: 0.944444, t2y: 1
seq1, epoch4, step: 350, training: 1, loss_tr: 571.681, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 360, training: 1, loss_tr: 606.931, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 370, training: 1, loss_tr: 523.749, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 380, training: 0.9375, loss_tr: 436.922, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 390, training: 0.9375, loss_tr: 282.495, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 400, training: 0.9375, loss_tr: 303.166, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch5, step: 410, training: 1, loss_tr: 163.197, loss_t: 0, testing: 0.888889, t2y: 1
seq1, epoch5, step: 420, training: 0.9375, loss_tr: 436.485, loss_t: 0, testing: 0.888889, t2y: 1
seq1, epoch5, step: 430, training: 1, loss_tr: 437.409, loss_t: 0, testing: 0.888889, t2y: 1
seq1, epoch5, step: 440, training: 0.8125, loss_tr: 693.383, loss_t: 0, testing: 0.944444, t2y: 1
