Fri Apr  7 09:41:45 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 1
****************************************
step 0, training: 0.466667, testing: 0.774194, anv: 0.0774194, best 0.0774194 
step 2440, training: 1, testing: 0.985507, anv: 0.975362, best 0.976812 
step 2460, training: 0.866667, testing: 0.985507, anv: 0.976812, best 0.976812 
step 2480, training: 0.933333, testing: 0.985507, anv: 0.976812, best 0.976812 
step 2500, training: 1, testing: 0.971014, anv: 0.976812, best 0.976812 
step 2520, training: 1, testing: 0.985507, anv: 0.978261, best 0.978261 
step 2540, training: 0.933333, testing: 0.971014, anv: 0.978261, best 0.978261 
step 2560, training: 0.933333, testing: 0.985507, anv: 0.97971, best 0.97971 
step 2580, training: 0.933333, testing: 0.985507, anv: 0.981159, best 0.981159 
step 2600, training: 1, testing: 0.985507, anv: 0.981159, best 0.981159 
step 2620, training: 1, testing: 0.971014, anv: 0.981159, best 0.981159 
step 2640, training: 1, testing: 0.985507, anv: 0.981159, best 0.981159 
step 2660, training: 1, testing: 0.956522, anv: 0.978261, best 0.981159 
step 2680, training: 1, testing: 0.971014, anv: 0.976812, best 0.981159 
step 2700, training: 1, testing: 0.985507, anv: 0.978261, best 0.981159 
step 2720, training: 1, testing: 0.985507, anv: 0.978261, best 0.981159 
step 2740, training: 0.933333, testing: 0.985507, anv: 0.97971, best 0.981159 
step 2760, training: 0.933333, testing: 0.971014, anv: 0.978261, best 0.981159 
step 2780, training: 1, testing: 0.971014, anv: 0.976812, best 0.981159 
step 2800, training: 0.933333, testing: 0.985507, anv: 0.976812, best 0.981159 
step 2820, training: 1, testing: 0.985507, anv: 0.978261, best 0.981159 
step 2840, training: 1, testing: 0.985507, anv: 0.978261, best 0.981159 
step 2860, training: 0.933333, testing: 0.971014, anv: 0.97971, best 0.981159 
step 2880, training: 1, testing: 0.985507, anv: 0.981159, best 0.981159 
step 2900, training: 0.933333, testing: 0.971014, anv: 0.97971, best 0.981159 
step 2920, training: 1, testing: 0.985507, anv: 0.97971, best 0.981159 
step 2940, training: 1, testing: 0.985507, anv: 0.97971, best 0.981159 
step 2960, training: 1, testing: 0.971014, anv: 0.97971, best 0.981159 
step 2980, training: 0.866667, testing: 0.985507, anv: 0.981159, best 0.981159 
step 3000, training: 1, testing: 0.985507, anv: 0.981159, best 0.981159 
step 3020, training: 1, testing: 0.971014, anv: 0.97971, best 0.981159 
step 3040, training: 0.933333, testing: 0.985507, anv: 0.97971, best 0.981159 
step 3060, training: 1, testing: 0.985507, anv: 0.981159, best 0.981159 
 
****************************************
current sequence is 10
****************************************
step 0, training: 0.6, testing: 0.625, anv: 0.0625, best 0.0625 
step 20, training: 0.666667, testing: 0.708333, anv: 0.133333, best 0.133333 
step 40, training: 0.866667, testing: 0.75, anv: 0.208333, best 0.208333 
step 60, training: 0.933333, testing: 0.666667, anv: 0.275, best 0.275 
step 80, training: 0.733333, testing: 0.791667, anv: 0.354167, best 0.354167 
step 100, training: 1, testing: 0.75, anv: 0.429167, best 0.429167 
step 120, training: 0.8, testing: 0.791667, anv: 0.508333, best 0.508333 
step 140, training: 1, testing: 0.791667, anv: 0.5875, best 0.5875 
step 160, training: 0.933333, testing: 0.666667, anv: 0.654167, best 0.654167 
step 180, training: 1, testing: 0.791667, anv: 0.733333, best 0.733333 
step 200, training: 0.933333, testing: 0.791667, anv: 0.75, best 0.75 
step 220, training: 0.933333, testing: 0.791667, anv: 0.758333, best 0.758333 
step 240, training: 0.866667, testing: 0.875, anv: 0.770833, best 0.770833 
step 260, training: 0.866667, testing: 0.875, anv: 0.791667, best 0.791667 
step 280, training: 0.866667, testing: 0.791667, anv: 0.791667, best 0.791667 
step 300, training: 0.866667, testing: 0.791667, anv: 0.795833, best 0.795833 
step 320, training: 0.933333, testing: 0.833333, anv: 0.8, best 0.8 
step 340, training: 0.933333, testing: 0.875, anv: 0.808333, best 0.808333 
step 360, training: 0.866667, testing: 0.875, anv: 0.829167, best 0.829167 
step 380, training: 0.933333, testing: 0.791667, anv: 0.829167, best 0.829167 
step 400, training: 0.866667, testing: 0.875, anv: 0.8375, best 0.8375 
step 420, training: 0.866667, testing: 0.875, anv: 0.845833, best 0.845833 
step 440, training: 0.8, testing: 0.875, anv: 0.845833, best 0.845833 
step 460, training: 1, testing: 0.916667, anv: 0.85, best 0.85 
step 480, training: 0.933333, testing: 0.833333, anv: 0.854167, best 0.854167 
step 500, training: 0.866667, testing: 0.958333, anv: 0.870833, best 0.870833 
step 520, training: 1, testing: 0.833333, anv: 0.870833, best 0.870833 
step 540, training: 1, testing: 0.916667, anv: 0.875, best 0.875 
step 560, training: 1, testing: 0.833333, anv: 0.870833, best 0.875 
step 580, training: 0.866667, testing: 0.958333, anv: 0.8875, best 0.8875 
step 600, training: 0.933333, testing: 0.833333, anv: 0.883333, best 0.8875 
step 620, training: 0.933333, testing: 0.916667, anv: 0.8875, best 0.8875 
step 640, training: 0.866667, testing: 0.916667, anv: 0.891667, best 0.891667 
step 660, training: 0.933333, testing: 1, anv: 0.9, best 0.9 
step 680, training: 0.933333, testing: 0.875, anv: 0.904167, best 0.904167 
step 700, training: 0.8, testing: 0.791667, anv: 0.8875, best 0.904167 
step 720, training: 1, testing: 1, anv: 0.904167, best 0.904167 
step 740, training: 0.8, testing: 1, anv: 0.9125, best 0.9125 
step 760, training: 1, testing: 0.916667, anv: 0.920833, best 0.920833 
step 780, training: 1, testing: 0.875, anv: 0.9125, best 0.920833 
step 800, training: 0.933333, testing: 0.958333, anv: 0.925, best 0.925 
step 820, training: 1, testing: 0.958333, anv: 0.929167, best 0.929167 
step 840, training: 0.8, testing: 0.875, anv: 0.925, best 0.929167 
step 860, training: 1, testing: 0.875, anv: 0.9125, best 0.929167 
step 880, training: 0.933333, testing: 0.958333, anv: 0.920833, best 0.929167 
step 900, training: 1, testing: 0.958333, anv: 0.9375, best 0.9375 
step 920, training: 0.933333, testing: 1, anv: 0.9375, best 0.9375 
step 940, training: 1, testing: 0.916667, anv: 0.929167, best 0.9375 
step 960, training: 1, testing: 0.958333, anv: 0.933333, best 0.9375 
step 980, training: 1, testing: 0.958333, anv: 0.941667, best 0.941667 
step 1000, training: 1, testing: 0.875, anv: 0.933333, best 0.941667 
step 1020, training: 1, testing: 0.958333, anv: 0.933333, best 0.941667 
step 1040, training: 0.933333, testing: 0.958333, anv: 0.941667, best 0.941667 
step 1060, training: 1, testing: 0.833333, anv: 0.9375, best 0.941667 
step 1080, training: 1, testing: 0.875, anv: 0.929167, best 0.941667 
step 1100, training: 0.933333, testing: 0.875, anv: 0.920833, best 0.941667 
step 1120, training: 1, testing: 0.916667, anv: 0.9125, best 0.941667 
step 1140, training: 1, testing: 0.958333, anv: 0.916667, best 0.941667 
step 1160, training: 0.866667, testing: 0.833333, anv: 0.904167, best 0.941667 
step 1180, training: 1, testing: 0.958333, anv: 0.904167, best 0.941667 
step 1200, training: 0.933333, testing: 0.958333, anv: 0.9125, best 0.941667 
step 1220, training: 0.866667, testing: 0.833333, anv: 0.9, best 0.941667 
step 1240, training: 0.933333, testing: 0.833333, anv: 0.8875, best 0.941667 
step 1260, training: 1, testing: 0.958333, anv: 0.9, best 0.941667 
step 1280, training: 0.933333, testing: 0.916667, anv: 0.904167, best 0.941667 
step 1300, training: 0.933333, testing: 0.958333, anv: 0.9125, best 0.941667 
step 1320, training: 0.933333, testing: 0.833333, anv: 0.904167, best 0.941667 
step 1340, training: 0.8, testing: 0.958333, anv: 0.904167, best 0.941667 
step 1360, training: 0.933333, testing: 0.958333, anv: 0.916667, best 0.941667 
step 1380, training: 1, testing: 1, anv: 0.920833, best 0.941667 
step 1400, training: 1, testing: 1, anv: 0.925, best 0.941667 
step 1420, training: 0.933333, testing: 0.958333, anv: 0.9375, best 0.941667 
step 1440, training: 0.866667, testing: 1, anv: 0.954167, best 0.954167 
step 1460, training: 1, testing: 0.958333, anv: 0.954167, best 0.954167 
step 1480, training: 0.933333, testing: 1, anv: 0.9625, best 0.9625 
step 1500, training: 0.933333, testing: 1, anv: 0.966667, best 0.966667 
step 1520, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1540, training: 0.933333, testing: 1, anv: 0.9875, best 0.9875 
step 1560, training: 1, testing: 1, anv: 0.991667, best 0.991667 
step 1580, training: 1, testing: 0.875, anv: 0.979167, best 0.991667 
step 1600, training: 1, testing: 1, anv: 0.979167, best 0.991667 
step 1620, training: 1, testing: 0.958333, anv: 0.979167, best 0.991667 
step 1640, training: 0.933333, testing: 0.916667, anv: 0.970833, best 0.991667 
step 1660, training: 1, testing: 0.958333, anv: 0.970833, best 0.991667 
step 1680, training: 1, testing: 0.916667, anv: 0.9625, best 0.991667 
step 1700, training: 0.933333, testing: 0.958333, anv: 0.958333, best 0.991667 
step 1720, training: 1, testing: 1, anv: 0.958333, best 0.991667 
step 1740, training: 1, testing: 1, anv: 0.958333, best 0.991667 
step 1760, training: 1, testing: 1, anv: 0.958333, best 0.991667 
step 1780, training: 0.933333, testing: 0.916667, anv: 0.9625, best 0.991667 
step 1800, training: 1, testing: 0.958333, anv: 0.958333, best 0.991667 
step 1820, training: 1, testing: 0.875, anv: 0.95, best 0.991667 
step 1840, training: 0.866667, testing: 0.916667, anv: 0.95, best 0.991667 
step 1860, training: 0.933333, testing: 1, anv: 0.954167, best 0.991667 
step 1880, training: 0.933333, testing: 1, anv: 0.9625, best 0.991667 
step 1900, training: 0.933333, testing: 0.958333, anv: 0.9625, best 0.991667 
step 1920, training: 1, testing: 0.916667, anv: 0.954167, best 0.991667 
step 1940, training: 0.933333, testing: 0.958333, anv: 0.95, best 0.991667 
step 1960, training: 0.933333, testing: 1, anv: 0.95, best 0.991667 
step 1980, training: 1, testing: 1, anv: 0.958333, best 0.991667 
step 2000, training: 1, testing: 0.958333, anv: 0.958333, best 0.991667 
step 2020, training: 1, testing: 0.958333, anv: 0.966667, best 0.991667 
step 2040, training: 1, testing: 0.875, anv: 0.9625, best 0.991667 
step 2060, training: 1, testing: 0.916667, anv: 0.954167, best 0.991667 
step 2080, training: 1, testing: 1, anv: 0.954167, best 0.991667 
step 2100, training: 1, testing: 1, anv: 0.958333, best 0.991667 
step 2120, training: 1, testing: 1, anv: 0.966667, best 0.991667 
step 2140, training: 1, testing: 0.958333, anv: 0.966667, best 0.991667 
step 2160, training: 1, testing: 1, anv: 0.966667, best 0.991667 
step 2180, training: 1, testing: 0.958333, anv: 0.9625, best 0.991667 
step 2200, training: 0.866667, testing: 0.875, anv: 0.954167, best 0.991667 
step 2220, training: 1, testing: 0.958333, anv: 0.954167, best 0.991667 
step 2240, training: 1, testing: 0.958333, anv: 0.9625, best 0.991667 
step 2260, training: 0.866667, testing: 0.958333, anv: 0.966667, best 0.991667 
step 2280, training: 1, testing: 1, anv: 0.966667, best 0.991667 
step 2300, training: 1, testing: 1, anv: 0.966667, best 0.991667 
step 2320, training: 1, testing: 1, anv: 0.966667, best 0.991667 
step 2340, training: 1, testing: 1, anv: 0.970833, best 0.991667 
step 2360, training: 0.933333, testing: 1, anv: 0.970833, best 0.991667 
step 2380, training: 0.933333, testing: 0.958333, anv: 0.970833, best 0.991667 
step 2400, training: 1, testing: 0.958333, anv: 0.979167, best 0.991667 
step 2420, training: 0.933333, testing: 0.958333, anv: 0.979167, best 0.991667 
step 2440, training: 1, testing: 0.958333, anv: 0.979167, best 0.991667 
step 2460, training: 0.933333, testing: 0.958333, anv: 0.979167, best 0.991667 
step 2480, training: 0.933333, testing: 0.958333, anv: 0.975, best 0.991667 
step 2500, training: 0.933333, testing: 0.916667, anv: 0.966667, best 0.991667 
step 2520, training: 1, testing: 0.958333, anv: 0.9625, best 0.991667 
step 2540, training: 1, testing: 0.916667, anv: 0.954167, best 0.991667 
step 2560, training: 1, testing: 1, anv: 0.954167, best 0.991667 
step 2580, training: 1, testing: 0.916667, anv: 0.95, best 0.991667 
step 2600, training: 1, testing: 1, anv: 0.954167, best 0.991667 
step 2620, training: 1, testing: 0.833333, anv: 0.941667, best 0.991667 
step 2640, training: 0.933333, testing: 1, anv: 0.945833, best 0.991667 
step 2660, training: 1, testing: 1, anv: 0.95, best 0.991667 
step 2680, training: 1, testing: 0.958333, anv: 0.95, best 0.991667 
step 2700, training: 1, testing: 1, anv: 0.958333, best 0.991667 
step 2720, training: 0.933333, testing: 1, anv: 0.9625, best 0.991667 
step 2740, training: 1, testing: 1, anv: 0.970833, best 0.991667 
step 2760, training: 0.933333, testing: 1, anv: 0.970833, best 0.991667 
step 2780, training: 1, testing: 1, anv: 0.979167, best 0.991667 
step 2800, training: 0.933333, testing: 1, anv: 0.979167, best 0.991667 
step 2820, training: 0.933333, testing: 1, anv: 0.995833, best 0.995833 
step 2840, training: 0.933333, testing: 1, anv: 0.995833, best 0.995833 
step 2860, training: 0.933333, testing: 1, anv: 0.995833, best 0.995833 
step 2880, training: 1, testing: 1, anv: 1, best 1 
 
